id,issue_d,loan_status,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,dti,emp_length,home_ownership,verification_status,purpose,addr_state,application_type,fico_range_low,fico_range_high,earliest_cr_line,revol_util,open_acc,total_acc,delinq_2yrs,pub_rec,inq_last_6mths,is_default
77319858,May-2016,Fully Paid,2000.0,2000.0, 36 months,5.32,60.23,A,A1,21000.0,7.83,8 years,RENT,Source Verified,debt_consolidation,VT,Individual,760.0,764.0,Oct-2007,30.1,3.0,7.0,0.0,0.0,0.0,0
96682942,Jan-2017,Fully Paid,2400.0,2400.0, 36 months,5.32,72.28,A,A1,44000.0,7.53,3 years,RENT,Not Verified,debt_consolidation,CA,Individual,745.0,749.0,Apr-2005,12.8,10.0,16.0,0.0,0.0,0.0,0
99916712,Mar-2017,Fully Paid,2400.0,2400.0, 36 months,5.32,72.28,A,A1,60000.0,17.16,10+ years,MORTGAGE,Not Verified,debt_consolidation,LA,Individual,685.0,689.0,Sep-1996,27.2,10.0,22.0,2.0,0.0,0.0,0
74596271,Mar-2016,Fully Paid,2400.0,2400.0, 36 months,5.32,72.28,A,A1,48000.0,9.05,10+ years,OWN,Not Verified,other,TX,Individual,765.0,769.0,Aug-2001,15.1,11.0,24.0,0.0,0.0,0.0,0
90631502,Oct-2016,Fully Paid,2400.0,2400.0, 36 months,5.32,72.28,A,A1,73000.0,17.69,,MORTGAGE,Not Verified,home_improvement,AR,Individual,740.0,744.0,Mar-2003,4.5,15.0,42.0,0.0,0.0,1.0,0
110836875,Jun-2017,Fully Paid,2500.0,2500.0, 36 months,5.32,75.29,A,A1,33000.0,2.29,< 1 year,RENT,Not Verified,debt_consolidation,AZ,Individual,725.0,729.0,Jun-2005,8.3,5.0,10.0,1.0,1.0,0.0,0
60780797,Oct-2015,Fully Paid,2500.0,2500.0, 36 months,5.32,75.29,A,A1,100000.0,15.94,,MORTGAGE,Not Verified,credit_card,VA,Individual,725.0,729.0,Nov-1979,21.3,11.0,25.0,0.0,0.0,1.0,0
119394911,Sep-2017,Fully Paid,2700.0,2700.0, 36 months,5.32,81.31,A,A1,100000.0,9.17,< 1 year,MORTGAGE,Not Verified,medical,AL,Joint App,820.0,824.0,Jun-1999,1.1,15.0,52.0,0.0,0.0,0.0,0
76132181,Apr-2016,Fully Paid,2800.0,2800.0, 36 months,5.32,84.33,A,A1,66424.0,20.97,< 1 year,OWN,Source Verified,moving,TN,Individual,820.0,824.0,Aug-1987,13.9,18.0,30.0,0.0,0.0,0.0,0
94255677,Nov-2016,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,55000.0,17.54,7 years,RENT,Not Verified,credit_card,NY,Individual,725.0,729.0,Aug-2006,43.2,8.0,35.0,0.0,0.0,0.0,0
65454612,Nov-2015,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,80000.0,21.9,10+ years,RENT,Not Verified,home_improvement,PA,Individual,810.0,814.0,Nov-1992,8.7,10.0,14.0,0.0,0.0,0.0,0
66512691,Dec-2015,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,40000.0,9.93,3 years,MORTGAGE,Verified,credit_card,PA,Individual,745.0,749.0,Aug-2004,9.2,14.0,49.0,0.0,0.0,0.0,0
113494907,Jul-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,60000.0,16.14,< 1 year,RENT,Not Verified,credit_card,CA,Individual,780.0,784.0,Apr-1997,2.9,9.0,24.0,0.0,0.0,1.0,0
76192800,Apr-2016,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,53000.0,11.19,10+ years,MORTGAGE,Not Verified,debt_consolidation,IL,Individual,760.0,764.0,Sep-2002,5.5,12.0,24.0,1.0,0.0,1.0,0
88037249,Aug-2016,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,33000.0,4.36,5 years,OWN,Verified,vacation,ID,Individual,785.0,789.0,May-1996,18.1,9.0,17.0,0.0,0.0,0.0,0
117199610,Aug-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,102500.0,11.33,10+ years,MORTGAGE,Not Verified,major_purchase,AZ,Individual,800.0,804.0,Apr-1992,0.0,8.0,25.0,0.0,0.0,0.0,0
112239472,Jun-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,55965.0,16.08,2 years,RENT,Not Verified,other,CO,Individual,720.0,724.0,Aug-2010,43.1,9.0,12.0,0.0,0.0,0.0,0
114179665,Jul-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,72000.0,10.01,6 years,RENT,Verified,moving,MD,Individual,805.0,809.0,Dec-1995,0.1,25.0,56.0,0.0,0.0,0.0,0
95726729,Dec-2016,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,78000.0,22.11,9 years,MORTGAGE,Not Verified,home_improvement,TX,Individual,770.0,774.0,Jan-2004,20.2,14.0,24.0,0.0,0.0,0.0,0
103831194,Mar-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,95377.0,4.14,7 years,RENT,Verified,credit_card,CA,Individual,690.0,694.0,Jan-1985,23.1,17.0,29.0,0.0,0.0,0.0,0
97406891,Feb-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,61276.0,2.33,10+ years,RENT,Verified,credit_card,LA,Individual,715.0,719.0,Aug-2001,9.6,15.0,43.0,0.0,0.0,0.0,0
99330488,Feb-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,78000.0,17.34,1 year,MORTGAGE,Source Verified,home_improvement,CO,Individual,725.0,729.0,Nov-2004,14.6,25.0,53.0,0.0,0.0,0.0,0
126344962,Jan-2018,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,31200.0,3.38,1 year,RENT,Not Verified,credit_card,MO,Individual,730.0,734.0,Apr-2013,21.6,5.0,8.0,0.0,0.0,0.0,0
96675607,Jan-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,64500.0,12.17,8 years,RENT,Not Verified,other,NY,Individual,715.0,719.0,May-2002,6.6,20.0,30.0,5.0,0.0,0.0,0
77449952,Apr-2016,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,82000.0,9.6,10+ years,MORTGAGE,Source Verified,credit_card,NJ,Individual,740.0,744.0,Mar-1994,25.5,7.0,18.0,0.0,0.0,1.0,0
77509847,Apr-2016,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,100000.0,2.23,1 year,RENT,Source Verified,car,CA,Individual,745.0,749.0,Jul-2003,20.1,8.0,10.0,0.0,0.0,0.0,0
76498648,Apr-2016,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,60000.0,17.92,1 year,RENT,Not Verified,credit_card,UT,Individual,755.0,759.0,Sep-2006,25.4,8.0,13.0,0.0,0.0,0.0,0
65803088,Nov-2015,Charged Off,3000.0,3000.0, 36 months,5.32,90.35,A,A1,45000.0,9.39,8 years,RENT,Not Verified,credit_card,IL,Individual,710.0,714.0,Feb-1995,37.9,7.0,12.0,0.0,0.0,0.0,1
97344567,Feb-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,435000.0,1.21,10+ years,MORTGAGE,Source Verified,other,CA,Individual,790.0,794.0,Mar-2007,8.2,16.0,24.0,0.0,0.0,0.0,0
107974848,May-2017,Fully Paid,3000.0,3000.0, 36 months,5.32,90.35,A,A1,150000.0,7.76,1 year,MORTGAGE,Not Verified,home_improvement,NJ,Individual,740.0,744.0,Jan-2003,20.6,13.0,28.0,0.0,1.0,0.0,0
112455214,Jul-2017,Fully Paid,3025.0,3025.0, 36 months,5.32,91.1,A,A1,102000.0,20.02,2 years,MORTGAGE,Not Verified,home_improvement,GA,Individual,790.0,794.0,Jul-2000,4.5,17.0,33.0,0.0,0.0,0.0,0
71016281,Feb-2016,Fully Paid,3025.0,3025.0, 36 months,5.32,91.1,A,A1,47000.0,14.22,10+ years,MORTGAGE,Not Verified,debt_consolidation,GA,Individual,695.0,699.0,Apr-2003,57.1,9.0,17.0,0.0,1.0,1.0,0
74704709,Mar-2016,Fully Paid,3200.0,3200.0, 36 months,5.32,96.37,A,A1,50000.0,12.48,1 year,MORTGAGE,Not Verified,credit_card,GA,Individual,710.0,714.0,Dec-2002,58.6,15.0,36.0,0.0,0.0,0.0,0
110796307,Jun-2017,Fully Paid,3200.0,3200.0, 36 months,5.32,96.37,A,A1,42000.0,25.06,< 1 year,MORTGAGE,Not Verified,major_purchase,MI,Individual,800.0,804.0,Dec-2008,0.1,9.0,23.0,0.0,0.0,0.0,0
97942382,Feb-2017,Fully Paid,3300.0,3300.0, 36 months,5.32,99.38,A,A1,68000.0,10.87,9 years,RENT,Not Verified,credit_card,CA,Individual,745.0,749.0,Aug-2006,8.6,8.0,15.0,0.0,0.0,0.0,0
107145143,Apr-2017,Fully Paid,3350.0,3350.0, 36 months,5.32,100.89,A,A1,32000.0,25.51,9 years,MORTGAGE,Not Verified,credit_card,AZ,Individual,735.0,739.0,Mar-2007,22.6,15.0,20.0,0.0,0.0,0.0,0
91773847,Oct-2016,Fully Paid,3500.0,3500.0, 36 months,5.32,105.41,A,A1,56000.0,9.28,10+ years,MORTGAGE,Source Verified,home_improvement,KY,Individual,830.0,834.0,Apr-1994,2.2,16.0,36.0,0.0,0.0,0.0,0
97277602,Feb-2017,Fully Paid,3500.0,3500.0, 36 months,5.32,105.41,A,A1,49300.0,15.65,,MORTGAGE,Verified,other,MI,Individual,770.0,774.0,Dec-1989,6.5,16.0,34.0,0.0,0.0,0.0,0
116658477,Aug-2017,Fully Paid,3500.0,3500.0, 36 months,5.32,105.41,A,A1,70000.0,13.58,6 years,MORTGAGE,Source Verified,debt_consolidation,IL,Individual,750.0,754.0,Aug-2000,16.4,13.0,24.0,1.0,0.0,0.0,0
122322964,Nov-2017,Fully Paid,3500.0,3500.0, 36 months,5.32,105.41,A,A1,34778.0,10.94,1 year,RENT,Not Verified,car,PA,Individual,765.0,769.0,Jan-2009,17.8,13.0,21.0,0.0,0.0,0.0,0
95654560,Dec-2016,Fully Paid,3500.0,3500.0, 36 months,5.32,105.41,A,A1,50000.0,2.04,10+ years,MORTGAGE,Verified,debt_consolidation,TX,Individual,770.0,774.0,Nov-2004,1.1,7.0,28.0,0.0,0.0,0.0,0
127214826,Jan-2018,Fully Paid,3500.0,3500.0, 36 months,5.32,105.41,A,A1,53000.0,0.57,10+ years,OWN,Not Verified,moving,FL,Individual,795.0,799.0,Dec-2000,4.4,4.0,10.0,0.0,0.0,0.0,0
97443187,Jan-2017,Fully Paid,3500.0,3500.0, 36 months,5.32,105.41,A,A1,52000.0,23.98,9 years,MORTGAGE,Not Verified,other,VA,Individual,830.0,834.0,Jan-1997,3.4,9.0,25.0,0.0,0.0,0.0,0
94066950,Nov-2016,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,48324.0,15.95,10+ years,OWN,Not Verified,credit_card,NC,Individual,760.0,764.0,Jan-1977,19.4,6.0,14.0,0.0,0.0,0.0,0
118327768,Sep-2017,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,46000.0,26.72,10+ years,OWN,Not Verified,home_improvement,FL,Individual,760.0,764.0,May-1994,4.7,13.0,29.0,1.0,0.0,0.0,0
115386392,Aug-2017,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,36000.0,17.4,8 years,RENT,Not Verified,debt_consolidation,IL,Individual,730.0,734.0,Mar-1994,19.2,9.0,17.0,0.0,1.0,2.0,0
77208509,Apr-2016,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,30000.0,22.72,3 years,RENT,Not Verified,debt_consolidation,GA,Individual,800.0,804.0,Oct-2004,8.6,7.0,10.0,0.0,0.0,0.0,0
102475800,Apr-2017,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,61000.0,7.02,5 years,RENT,Not Verified,credit_card,AZ,Individual,695.0,699.0,Oct-1987,8.0,17.0,38.0,0.0,1.0,0.0,0
85166334,Jul-2016,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,36000.0,9.13,10+ years,MORTGAGE,Not Verified,debt_consolidation,FL,Individual,790.0,794.0,May-1985,3.9,22.0,35.0,0.0,0.0,0.0,0
85677107,Aug-2016,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,44000.0,18.46,10+ years,MORTGAGE,Source Verified,credit_card,OK,Individual,715.0,719.0,Sep-1991,29.7,4.0,15.0,0.0,0.0,1.0,0
117232470,Aug-2017,Fully Paid,3600.0,3600.0, 36 months,5.32,108.42,A,A1,60000.0,12.87,10+ years,RENT,Not Verified,home_improvement,FL,Individual,750.0,754.0,Dec-2006,18.7,19.0,33.0,0.0,0.0,0.0,0
75169895,Mar-2016,Fully Paid,3625.0,3625.0, 36 months,5.32,109.17,A,A1,80000.0,11.94,9 years,MORTGAGE,Not Verified,debt_consolidation,GA,Individual,705.0,709.0,Nov-1981,23.3,14.0,24.0,0.0,0.0,0.0,0
99966538,Mar-2017,Fully Paid,3800.0,3800.0, 36 months,5.32,114.44,A,A1,46000.0,10.02,10+ years,MORTGAGE,Not Verified,credit_card,WA,Individual,765.0,769.0,Sep-1994,24.7,12.0,19.0,0.0,0.0,0.0,0
63458475,Oct-2015,Fully Paid,3850.0,3850.0, 36 months,5.32,115.95,A,A1,54000.0,9.62,4 years,MORTGAGE,Not Verified,credit_card,CO,Individual,710.0,714.0,Feb-2000,25.5,9.0,46.0,0.0,0.0,0.0,0
97499266,Feb-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,151000.0,11.73,6 years,MORTGAGE,Not Verified,credit_card,HI,Individual,800.0,804.0,Mar-1991,12.1,21.0,42.0,0.0,0.0,0.0,0
98735721,Feb-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,86000.0,18.83,10+ years,OWN,Not Verified,home_improvement,OH,Individual,745.0,749.0,Mar-2003,9.8,13.0,35.0,0.0,0.0,0.0,0
128450818,Feb-2018,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,65000.0,5.1,5 years,MORTGAGE,Not Verified,major_purchase,TX,Individual,785.0,789.0,Aug-2006,0.0,5.0,15.0,0.0,0.0,0.0,0
110669044,Jun-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,72000.0,16.0,10+ years,MORTGAGE,Not Verified,credit_card,AL,Individual,755.0,759.0,Jun-2004,23.6,7.0,20.0,0.0,0.0,0.0,0
76334530,Apr-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,50000.0,10.08,10+ years,MORTGAGE,Not Verified,home_improvement,FL,Individual,810.0,814.0,Oct-1992,7.8,13.0,27.0,0.0,0.0,1.0,0
75981421,Mar-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,29000.0,9.71,< 1 year,RENT,Source Verified,debt_consolidation,CA,Individual,705.0,709.0,Jun-2006,39.4,22.0,39.0,0.0,0.0,0.0,0
74512814,Mar-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,125000.0,9.99,8 years,MORTGAGE,Not Verified,other,MD,Individual,795.0,799.0,Apr-1997,30.3,4.0,12.0,0.0,0.0,0.0,0
94393982,Dec-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,100000.0,13.54,5 years,RENT,Not Verified,credit_card,CA,Individual,815.0,819.0,Aug-2004,7.4,14.0,25.0,0.0,0.0,0.0,0
116880615,Aug-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,94000.0,10.28,5 years,MORTGAGE,Verified,debt_consolidation,IL,Individual,810.0,814.0,Feb-2003,0.0,12.0,21.0,0.0,0.0,1.0,0
127781804,Jan-2018,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,35000.0,3.6,9 years,MORTGAGE,Not Verified,credit_card,GA,Individual,675.0,679.0,Nov-2003,15.3,10.0,15.0,0.0,1.0,1.0,0
112861068,Jul-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,200000.0,13.8,10+ years,MORTGAGE,Not Verified,debt_consolidation,RI,Individual,740.0,744.0,Sep-1996,42.0,15.0,60.0,0.0,0.0,0.0,0
77410632,May-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,140000.0,1.91,10+ years,MORTGAGE,Verified,other,NY,Individual,845.0,850.0,Jul-1970,0.8,10.0,32.0,0.0,0.0,0.0,0
96154184,Jan-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,43534.0,6.51,10+ years,MORTGAGE,Source Verified,home_improvement,AZ,Individual,745.0,749.0,Jun-2004,12.5,11.0,35.0,0.0,0.0,0.0,0
111885474,Jun-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,65000.0,22.25,5 years,MORTGAGE,Not Verified,home_improvement,MI,Individual,800.0,804.0,Feb-2004,0.0,11.0,25.0,0.0,0.0,0.0,0
74691605,Mar-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,98000.0,18.9,< 1 year,MORTGAGE,Not Verified,other,TX,Individual,795.0,799.0,Feb-1985,24.5,9.0,35.0,0.0,0.0,0.0,0
76344830,Apr-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,30720.0,32.42,9 years,MORTGAGE,Not Verified,major_purchase,OK,Individual,795.0,799.0,Oct-2004,4.4,13.0,29.0,0.0,0.0,1.0,0
122670499,Nov-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,120000.0,6.43,< 1 year,MORTGAGE,Not Verified,other,NJ,Joint App,820.0,824.0,Dec-1978,14.9,9.0,17.0,0.0,0.0,0.0,0
111050031,Jun-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,60000.0,15.02,1 year,RENT,Not Verified,other,NC,Individual,735.0,739.0,Mar-2005,15.5,11.0,24.0,0.0,0.0,0.0,0
106366503,Apr-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,100000.0,16.02,2 years,MORTGAGE,Not Verified,other,TX,Individual,735.0,739.0,Aug-2002,14.3,23.0,47.0,1.0,0.0,1.0,0
77440225,May-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,48000.0,25.2,9 years,MORTGAGE,Source Verified,home_improvement,SC,Individual,730.0,734.0,Sep-2003,0.5,8.0,37.0,0.0,0.0,0.0,0
103508893,Apr-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,82000.0,4.9,9 years,MORTGAGE,Not Verified,home_improvement,CO,Individual,800.0,804.0,Jul-1996,17.2,3.0,9.0,0.0,0.0,0.0,0
102386334,Mar-2017,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,88000.0,7.3,10+ years,RENT,Source Verified,renewable_energy,NJ,Individual,710.0,714.0,May-1996,28.7,20.0,33.0,0.0,2.0,0.0,0
77240298,Apr-2016,Fully Paid,4000.0,4000.0, 36 months,5.32,120.46,A,A1,80000.0,8.01,10+ years,OWN,Not Verified,credit_card,TN,Individual,790.0,794.0,Nov-1996,42.5,9.0,16.0,0.0,0.0,0.0,0
93413905,Nov-2016,Fully Paid,4200.0,4200.0, 36 months,5.32,126.49,A,A1,70000.0,26.13,< 1 year,OWN,Source Verified,major_purchase,KS,Individual,760.0,764.0,Oct-1999,6.2,12.0,37.0,2.0,0.0,2.0,0
73439442,Apr-2016,Fully Paid,4200.0,4200.0, 36 months,5.32,126.49,A,A1,36000.0,22.0,3 years,RENT,Not Verified,credit_card,PA,Individual,785.0,789.0,Jul-2006,18.0,10.0,11.0,0.0,0.0,0.0,0
77537161,Apr-2016,Fully Paid,4200.0,4200.0, 36 months,5.32,126.49,A,A1,65000.0,8.38,10+ years,MORTGAGE,Not Verified,debt_consolidation,NV,Individual,730.0,734.0,Oct-2006,6.0,9.0,18.0,0.0,0.0,2.0,0
76352870,Apr-2016,Fully Paid,4200.0,4200.0, 36 months,5.32,126.49,A,A1,40000.0,6.45,5 years,MORTGAGE,Not Verified,home_improvement,AL,Individual,725.0,729.0,Aug-2001,0.1,17.0,25.0,0.0,0.0,0.0,0
107016669,May-2017,Fully Paid,4400.0,4400.0, 36 months,5.32,132.51,A,A1,60000.0,19.66,10+ years,MORTGAGE,Source Verified,credit_card,TX,Individual,725.0,729.0,Aug-1997,23.4,14.0,52.0,1.0,0.0,0.0,0
92749466,Nov-2016,Fully Paid,4475.0,4475.0, 36 months,5.32,134.77,A,A1,30000.0,8.28,10+ years,RENT,Not Verified,debt_consolidation,VA,Individual,685.0,689.0,Oct-1998,32.1,5.0,12.0,0.0,0.0,0.0,0
96409266,Jan-2017,Fully Paid,4500.0,4500.0, 36 months,5.32,135.52,A,A1,80000.0,5.14,10+ years,MORTGAGE,Not Verified,debt_consolidation,FL,Individual,730.0,734.0,Jun-1994,45.0,13.0,31.0,0.0,0.0,0.0,0
49713692,May-2015,Fully Paid,4500.0,4500.0, 36 months,5.32,135.52,A,A1,98000.0,29.8,10+ years,MORTGAGE,Verified,debt_consolidation,FL,Individual,795.0,799.0,Jun-1985,17.3,23.0,34.0,0.0,0.0,0.0,0
99766680,Feb-2017,Fully Paid,4500.0,4500.0, 36 months,5.32,135.52,A,A1,125000.0,7.4,10+ years,MORTGAGE,Not Verified,medical,PA,Individual,805.0,809.0,Sep-1992,10.5,6.0,20.0,0.0,0.0,0.0,0
126130212,Dec-2017,Fully Paid,4500.0,4500.0, 36 months,5.32,135.52,A,A1,80000.0,13.98,1 year,RENT,Not Verified,credit_card,PA,Individual,780.0,784.0,Mar-1999,8.6,20.0,34.0,0.0,0.0,0.0,0
94349049,Dec-2016,Fully Paid,4500.0,4500.0, 36 months,5.32,135.52,A,A1,68000.0,21.85,8 years,RENT,Source Verified,credit_card,KY,Individual,725.0,729.0,Apr-2001,39.3,8.0,24.0,0.0,0.0,0.0,0
77389953,May-2016,Charged Off,4500.0,4500.0, 36 months,5.32,135.52,A,A1,36000.0,29.29,7 years,RENT,Not Verified,debt_consolidation,FL,Individual,785.0,789.0,Jan-1978,6.0,28.0,48.0,0.0,0.0,0.0,1
106826301,Apr-2017,Fully Paid,4500.0,4500.0, 36 months,5.32,135.52,A,A1,53000.0,7.56,4 years,RENT,Not Verified,credit_card,KS,Individual,760.0,764.0,Oct-2003,8.6,12.0,39.0,0.0,0.0,0.0,0
93443649,Nov-2016,Fully Paid,4500.0,4500.0, 36 months,5.32,135.52,A,A1,134000.0,6.64,3 years,RENT,Not Verified,small_business,FL,Individual,700.0,704.0,May-2005,5.2,9.0,16.0,0.0,0.0,0.0,0
101502889,Mar-2017,Fully Paid,4700.0,4700.0, 36 months,5.32,141.54,A,A1,90000.0,21.01,10+ years,MORTGAGE,Not Verified,home_improvement,NV,Individual,820.0,824.0,Apr-1999,3.2,11.0,21.0,0.0,0.0,0.0,0
104202452,Apr-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,96762.0,27.22,3 years,MORTGAGE,Source Verified,other,TX,Individual,750.0,754.0,Jan-2004,10.2,16.0,38.0,0.0,0.0,1.0,0
95262554,Dec-2016,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,105000.0,17.98,8 years,MORTGAGE,Verified,vacation,TX,Individual,770.0,774.0,Mar-1999,16.2,15.0,47.0,1.0,0.0,0.0,0
108013584,May-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,85000.0,23.15,,MORTGAGE,Not Verified,credit_card,MD,Individual,800.0,804.0,May-1996,15.9,10.0,21.0,0.0,0.0,0.0,0
50536290,Jun-2015,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,135000.0,18.91,10+ years,MORTGAGE,Not Verified,debt_consolidation,WA,Individual,695.0,699.0,Mar-1996,96.5,11.0,30.0,0.0,0.0,0.0,0
115414174,Aug-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,62000.0,17.09,10+ years,MORTGAGE,Not Verified,home_improvement,KY,Individual,795.0,799.0,Mar-2003,12.9,14.0,29.0,0.0,0.0,0.0,0
96888266,Jan-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,65000.0,25.36,3 years,MORTGAGE,Not Verified,debt_consolidation,CO,Individual,785.0,789.0,Aug-2001,10.5,13.0,23.0,0.0,0.0,1.0,0
104162423,Apr-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,108000.0,8.12,8 years,MORTGAGE,Source Verified,home_improvement,CA,Individual,700.0,704.0,Dec-1990,30.3,6.0,21.0,1.0,0.0,0.0,0
76648705,Apr-2016,Charged Off,4800.0,4800.0, 36 months,5.32,144.56,A,A1,70000.0,15.57,10+ years,OWN,Not Verified,medical,OK,Individual,805.0,809.0,Oct-1993,7.6,9.0,28.0,0.0,0.0,1.0,1
107471655,May-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,170000.0,16.96,4 years,MORTGAGE,Source Verified,debt_consolidation,NC,Individual,810.0,814.0,Oct-1982,6.0,23.0,54.0,0.0,0.0,0.0,0
114222934,Aug-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,43000.0,7.45,8 years,MORTGAGE,Not Verified,debt_consolidation,KS,Individual,760.0,764.0,Feb-1991,5.8,13.0,18.0,0.0,0.0,0.0,0
76373128,Apr-2016,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,50000.0,6.53,10+ years,MORTGAGE,Not Verified,home_improvement,IN,Individual,740.0,744.0,May-2003,9.6,8.0,17.0,0.0,1.0,0.0,0
110975690,Jun-2017,Fully Paid,4800.0,4800.0, 36 months,5.32,144.56,A,A1,60000.0,20.3,5 years,MORTGAGE,Not Verified,vacation,FL,Individual,740.0,744.0,Dec-2001,30.6,14.0,27.0,0.0,0.0,1.0,0
65615341,Nov-2015,Charged Off,4900.0,4900.0, 36 months,5.32,147.57,A,A1,85000.0,21.45,9 years,MORTGAGE,Not Verified,credit_card,AL,Individual,810.0,814.0,Mar-2000,22.4,13.0,32.0,0.0,0.0,0.0,1
105627187,Apr-2017,Fully Paid,5000.0,5000.0, 36 months,5.32,150.58,A,A1,84000.0,18.13,10+ years,MORTGAGE,Not Verified,debt_consolidation,OK,Individual,745.0,749.0,Feb-2004,25.9,10.0,39.0,0.0,0.0,0.0,0
60822315,Sep-2015,Fully Paid,5000.0,5000.0, 36 months,5.32,150.58,A,A1,126000.0,6.94,2 years,RENT,Not Verified,debt_consolidation,CA,Individual,810.0,814.0,Nov-1997,11.9,18.0,33.0,0.0,0.0,0.0,0
71483028,Feb-2016,Fully Paid,5000.0,5000.0, 36 months,5.32,150.58,A,A1,36000.0,8.03,10+ years,OWN,Not Verified,debt_consolidation,IL,Individual,680.0,684.0,Jun-2005,43.5,8.0,19.0,0.0,0.0,0.0,0
50580859,Jun-2015,Fully Paid,5000.0,5000.0, 36 months,5.32,150.58,A,A1,55000.0,20.86,3 years,MORTGAGE,Not Verified,home_improvement,MI,Individual,730.0,734.0,Jul-2001,31.3,11.0,27.0,0.0,0.0,0.0,0
67236162,Dec-2015,Fully Paid,5000.0,5000.0, 36 months,5.32,150.58,A,A1,77500.0,17.7,5 years,RENT,Source Verified,debt_consolidation,OR,Individual,685.0,689.0,Dec-1992,23.8,18.0,38.0,0.0,1.0,0.0,0
